track_id,track_name,artist_name,year,popularity,album_name,language,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms
2n1jBz26dVBtSbMvJNjGsu,Until It's Gone,Linkin Park,2014,56,The Hunting Party,English,114.986,0.47,0.878,0.322,0.0172,0.235,0.0429,0.054,233240.0
5PXmfhFNAxiqK86Xknc1HB,Darlingey,"Devi Sri Prasad, Geetha Madhuri",2013,56,Mirchi,Unknown,141.938,0.813,0.9,0.904,0.178,0.229,0.145,0.000121,224027.0
0QBuP7vvKyoGAMlUBDJVWn,Ambikapathy,"A.R. Rahman, Naresh Iyer",2013,56,Ambikapathy (Original Motion Picture Soundtrack),Unknown,113.006,0.676,0.702,0.627,0.255,0.114,0.0455,1.99e-05,256360.0
7rU7uLC3OCfxCe7Hhh6FXj,Naetru Aval Irundhal,"A.R. Rahman, Vijay Prakash, Chinmayi",2013,56,Maryan (Original Motion Picture Soundtrack),Unknown,79.743,0.377,0.271,0.172,0.869,0.0887,0.029,1.44e-05,298627.0
65bMbbRjIlGyJBgQRi6Qvv,Malang,"Pritam, Siddharth Mahadevan, Shilpa Rao, Sameer Anjaan",2013,56,Dhoom:3,Hindi,173.03,0.514,0.873,0.583,0.172,0.482,0.139,0.0,273737.0
3cGMTR0B5zA3zQsVJjddtQ,Love Me Thoda Aur,"Pritam, Arijit Singh",2013,56,Yaariyan,Hindi,86.983,0.53,0.557,0.359,0.648,0.123,0.031,0.00029,265811.0
6qGCJLF0V7SuHTOOGUcDsv,Shubhaarambh,"Amit Trivedi, Shruti Pathak, Divya Kumar",2013,56,Kai Po Che (Original Motion Picture Soundtrack),Hindi,115.163,0.484,0.551,0.571,0.208,0.117,0.0505,0.0,234093.0
1gEHNfJRSXpDVaEicwRRfe,Zinda,Amit Trivedi,2013,56,Lootera,Hindi,89.982,0.493,0.418,0.22,0.436,0.104,0.0261,0.102,241962.0
1nE1VjP943pIuFdNWcLgYM,Feel Again,OneRepublic,2013,56,Native,English,140.007,0.471,0.822,0.363,0.0201,0.105,0.0538,0.0,185080.0
29vOLabxvytbI8fX9xgTaD,We On,BTS,2013,56,"O!RUL8,2?",Korean,97.009,0.801,0.797,0.801,0.0405,0.115,0.163,2.39e-06,230885.0
4bLtrrVDspeDNSaHGGMQkB,If I Ruled the World,BTS,2013,56,"O!RUL8,2?",Korean,95.981,0.744,0.725,0.729,0.0434,0.296,0.112,0.0,247450.0
0FSzNhQsAe3uVMy5ukATMO,Bairiyaa,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",2013,56,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Hindi,99.955,0.648,0.427,0.268,0.591,0.119,0.0234,1.57e-06,248840.0
0lEHnMNNYusZtbon9XyA2W,Pacific Rim (feat. Tom Morello),"Ramin Djawadi, Tom Morello",2013,56,Pacific Rim (Original Motion Picture Soundtrack),English,85.964,0.566,0.686,0.527,0.2,0.109,0.0466,0.9,295427.0
2OvldWM8rVnp7QCn9eCrr1,Phir Le Aya Dil,"Pritam, Rekha Bhardwaj",2012,56,Barfi! (Original Motion Picture Soundtrack),Hindi,77.004,0.426,0.432,0.615,0.844,0.13,0.0353,8.79e-05,285000.0
11PgL2XjsTBszhAPqttBJS,Raabta (Kehte Hain Khuda Ne),"Pritam, Shreya Ghoshal, Arijit Singh",2012,56,Agent Vinod,Hindi,110.938,0.69,0.427,0.459,0.866,0.11,0.0269,0.0,289197.0
46qPfZshPjoitCKdKVD6k7,Same Mistakes,One Direction,2012,56,Up All Night,English,179.961,0.374,0.659,0.168,0.00455,0.242,0.0281,0.0,218707.0
2EpTKW1O5Zmok99BzQOi9D,Everything About You,One Direction,2012,56,Up All Night,English,130.051,0.644,0.799,0.79,0.0136,0.0811,0.0366,0.0,217453.0
7y2SafCBiLoQVBDVZHaVOK,Irresistible,One Direction,2012,56,Take Me Home (Expanded Edition),English,87.986,0.536,0.488,0.263,0.0346,0.113,0.0244,0.0,236853.0
7Kt59L2ZZGtOnIhvMwzG6f,Diamonds,Rihanna,2012,56,Unapologetic (Deluxe),English,91.972,0.564,0.71,0.393,0.00125,0.109,0.0461,0.0,225147.0
5JaqApg5415jtjdyjY3wa9,Valerie,The Weeknd,2012,56,Trilogy,English,147.983,0.642,0.525,0.485,0.359,0.0837,0.0484,7.75e-06,286599.0
5d6lYplVOV4xJ37EVCpHqB,House Of Balloons / Glass Table Girls,The Weeknd,2012,56,Trilogy,English,89.005,0.661,0.503,0.242,0.0028,0.266,0.0352,0.002,407316.0
024JCCAt4QZR3puLHJ8gZe,Karmukilin,"Shreya Ghoshal, Nikhil mathew",2012,56,Bachelor Party (Original Motion Picture Soundtrack),Unknown,90.96,0.38,0.45,0.301,0.659,0.136,0.0319,9.69e-06,261044.0
7GLlnuHjYIKy3YR59ziaQe,Bad Boy,BIGBANG,2012,56,ALIVE,Korean,74.98,0.597,0.764,0.364,0.0148,0.126,0.139,0.0,236817.0
0uVrPeEM1Q02sbGA3zJ3CC,Nanbane,"Yuvan Shankar Raja, Madhushree",2011,56,Mankatha (Original Motion Picture Soundtrack),Tamil,102.659,0.451,0.306,0.262,0.82,0.207,0.0403,0.00544,302600.0
1BMtIj5bbGbdTAxlXaseR7,Yellae Lama,"Harris Jayaraj, Vijay Prakash, Karthik, Shruti Haasan, Pop Shalini",2011,56,7 Aum Arivu (Original Motion Picture Soundtrack),Tamil,116.027,0.804,0.756,0.62,0.0858,0.271,0.0499,0.000149,320427.0
4cltuh2RNH0LyZY9I8Vi08,Humko Pyar Hua,"Pritam, Tulsi Kumar, KK",2011,56,Ready,Hindi,90.018,0.574,0.816,0.478,0.39,0.399,0.0767,0.0,327300.0
5rDlNHtDJl16JnKaPEOsQ3,Sayyaave,"Shankar Mahadevan, Shweta Mohan",2011,56,Christian Brothers (Original Motion Picture Soundtrack),Unknown,168.38,0.457,0.622,0.467,0.415,0.346,0.0631,0.0,305400.0
6WF4hzdGXvXd1joERSXJjm,Hurts Like Heaven,Coldplay,2011,56,Mylo Xyloto,English,89.961,0.418,0.773,0.273,0.01,0.269,0.0305,0.00418,242253.0
7nm6DlSzzJTH1rk2e6EgJz,Lovesong,Adele,2011,56,21,English,116.885,0.689,0.369,0.361,0.693,0.111,0.0278,0.00236,316240.0
3uVsdnIglL7aTjm8X08J0M,He Won't Go,Adele,2011,56,21,English,159.908,0.706,0.57,0.728,0.0225,0.0754,0.086,0.0,278040.0
0Hs5enNuaAXmJssAybWbOw,XO / The Host,The Weeknd,2011,56,Echoes Of Silence (Original),English,127.999,0.449,0.717,0.235,0.419,0.346,0.0549,0.000272,444213.0
5SF1kcOiOmtZFUIQNGC4TC,The Birds Pt. 1,The Weeknd,2011,56,Thursday (Original),English,127.873,0.56,0.586,0.171,0.00176,0.0838,0.0351,0.0,214516.0
2yYDijitHN6psA2tH0ndXs,The Birds Pt. 2,The Weeknd,2011,56,Thursday (Original),English,78.639,0.278,0.564,0.177,0.459,0.256,0.0357,9.4e-06,350584.0
0WdJTI3UVvUMbLwPk5ObKI,D.D.,The Weeknd,2011,56,Echoes Of Silence (Original),English,119.966,0.677,0.663,0.412,0.687,0.643,0.0773,0.0,274434.0
5JpSjNcjuP8L9QrYmv3xcn,Lonely Star,The Weeknd,2011,56,Thursday (Original),English,158.001,0.483,0.621,0.172,0.267,0.472,0.0393,0.0284,349033.0
3pjZQfBShK7O01QvtQwmcg,Raftaarein,"Vishal Dadlani, Shekhar Ravjiani",2011,56,Ra-One,Unknown,131.996,0.717,0.92,0.532,0.0365,0.693,0.09,0.000825,269630.0
1eFH9kh7L63Zb8FDqjbwZJ,Char Baj Gaye - Party Abhi Baaki Hai,"Sachin-Jigar, Hard Kaur",2011,56,F.A.L.T.U (Original Motion Picture Soundtrack),Hindi,119.972,0.95,0.694,0.961,0.0317,0.137,0.0516,1.93e-06,213880.0
1OzLNfXyIgmxSNyEOLgjvQ,Unn Perai Sollum,"G. V. Prakash, Naresh Iyer, Shreya Ghoshal, Haricharan",2010,56,Angadi Theru (Original Motion Picture Soundtrack),Tamil,93.682,0.47,0.661,0.451,0.471,0.0983,0.112,0.0,368333.0
0ZqWBTU1EkdVPAMwQgfKiv,Going Through Changes,Eminem,2010,56,Recovery,English,86.048,0.693,0.899,0.319,0.0197,0.0594,0.259,0.0,298893.0
66h8hB4In6t725WtAPL23J,Talkin' 2 Myself,"Eminem, Kobe Honeycutt",2010,56,Recovery,English,180.336,0.421,0.963,0.494,0.0819,0.5,0.415,0.0,300427.0
4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,2010,56,Christmas Lights,English,129.116,0.315,0.418,0.237,0.131,0.0836,0.0299,0.000679,242496.0
4uXj07YZjiB5OSnun0Hxbg,Kanninima Neele - Version 1,"Shreya Ghoshal, Naresh Iyer",2010,56,Anwar (Original Motion Picture Soundtrack),Unknown,81.497,0.713,0.472,0.723,0.207,0.0942,0.0388,0.00504,232987.0
04fYoQSUTfPhVjyW8aXkix,En Jannal Vandha,"Yuvan Shankar Raja, Roshini, Priya Hemesh, Divya Vijay",2009,56,Theeratha Vilayaatu Pillai (Original Motion Picture Soundtrack),Tamil,124.983,0.69,0.654,0.624,0.0706,0.0251,0.203,0.000561,283480.0
4r6jFSaXqHlfq1OmEziT9Q,Baby He Loves You,Devi Sri Prasad,2009,56,Aarya - 2 (Original Motion Picture Soundtrack),Unknown,174.055,0.728,0.772,0.847,0.141,0.221,0.252,1.54e-05,321364.0
03U54vL2BusGyivjzEIzmT,Dheemthanakka Thillana,Devi Sri Prasad,2009,56,Villu (Original Motion Picture Soundtrack),Unknown,136.993,0.848,0.654,0.769,0.21,0.107,0.0445,0.0326,249747.0
4Yp8zw7b35bheMVTp39o5O,Kya Karoon?,"Shankar-Ehsaan-Loy, Clinton Cerejo, Dominique Cerejo, Loy Mendonsa",2009,56,Wake Up Sid (Original Motion Picture Soundtrack),Unknown,98.014,0.594,0.548,0.374,0.611,0.117,0.0267,0.00146,236160.0
7MkhC2h8lDwyEfaKxf48cJ,Pappu Can't Dance,"Benny Dayal, Naresh Iyer, Satish Chakravarthy, Aslam, Blaaze, Tanvi Shah, Bhargavi Pillai",2008,56,Jaane Tu... Ya Jaane Na,Unknown,119.696,0.668,0.746,0.485,0.00335,0.0773,0.0603,0.00031,264986.0
7Esjmr77c4SU5IlMtym7Ho,Khabar Nahi,"Vishal-Shekhar, Shreya Ghoshal, Amanat Ali, Vishal Dadlani, Raja Hasan",2008,56,Dostana (Original Motion Picture Soundtrack),Hindi,90.951,0.622,0.758,0.436,0.153,0.0622,0.11,0.0,259120.0
1dDNz8h95Gsu0W4QdxVVln,4 Minutes (feat. Justin Timberlake and Timbaland),Madonna,2008,56,Hard Candy,English,113.032,0.705,0.911,0.803,0.00592,0.0603,0.0717,0.00154,245080.0
4Zuei1UAP5pB5ovra9dnnp,Khwaja Mere Khwaja,A.R. Rahman,2007,56,Jodhaa Akbar (Original Motion Picture Soundtrack),Unknown,122.06,0.565,0.55,0.26,0.239,0.132,0.0333,0.0,416573.0
13J4KuQoJaf0ubp9gzPuFo,Inconsolable,Backstreet Boys,2007,56,Unbreakable,English,160.031,0.4,0.754,0.231,0.0186,0.316,0.0348,0.0,216653.0
54SpjxPioot7g7hVfbrXHh,Lies,BIGBANG,2007,56,Always,Korean,124.986,0.781,0.849,0.665,0.159,0.93,0.0568,0.0,229120.0
4dbveKUpOx62SiwXQCALQH,Across the Line,Linkin Park,2007,56,Minutes to Midnight (Deluxe Edition),English,180.035,0.494,0.905,0.383,0.0367,0.109,0.044,1.41e-05,190187.0
6buHoQU9OTdbJrAuniVwGL,Davy Jones,Hans Zimmer,2006,56,Pirates of the Caribbean: Dead Man's Chest (Original Motion Picture Soundtrack),English,79.924,0.31,0.0558,0.106,0.475,0.127,0.0285,0.0447,195240.0
4b4xkbpRpA8jHbP8GVLYWR,Chandrullo Unde,Shankar Mahadevan,2005,56,Nuvvostanante Nenoddantana,Unknown,115.031,0.814,0.407,0.413,0.0771,0.0836,0.0698,0.0,255293.0
7o1yzUVkQt2Gto5yYvzo2T,Lakshya,"Shankar-Ehsaan-Loy, Shankar Mahadevan",2004,56,Lakshya (Original Motion Picture Soundtrack),Unknown,94.972,0.64,0.743,0.727,0.0616,0.25,0.0524,2.01e-05,375707.0
6DHYWelHYuynVVPv2m58wl,A Way of Life,Hans Zimmer,2003,56,The Last Samurai: Original Motion Picture Score,English,86.636,0.0923,0.031,0.0344,0.895,0.0766,0.0454,0.916,483707.0
2F3MfkMgCaUypuEKyvbUzq,Chupke Se,"A.R. Rahman, Sadhana Sargam, Murtuza, Qadir, Gulzar",2002,56,Saathiya,Unknown,103.988,0.739,0.35,0.456,0.378,0.0683,0.04,0.0,364408.0
1I1DRPWM8iIYEbsuGMbaR3,Antologia,Shakira,2002,56,Grandes Exitos,English,97.964,0.844,0.465,0.556,0.489,0.095,0.0295,5.56e-06,251053.0
2r1CHpKRDdzHGJScn5UqjX,Dil Chahta Hai,Shankar Mahadevan,2001,56,Dil Chahta Hai,Unknown,103.953,0.813,0.554,0.782,0.0906,0.0629,0.04,1.23e-06,310080.0
4HvcbAR8LisalXKt7cpqE1,Papercut,Linkin Park,2000,56,Hybrid Theory,English,150.184,0.524,0.939,0.661,0.00022,0.623,0.113,0.0,184867.0
2nSd3kBslXIbBAdrmqvKM6,Dónde Están los Ladrones,Shakira,1998,56,Donde Estan Los Ladrones,English,121.941,0.629,0.773,0.524,0.0166,0.196,0.0272,1.5e-05,193067.0
4g5ucHrtIEM4LrIbrLo8Oz,Octavo Día,Shakira,1998,56,Donde Estan Los Ladrones,English,80.761,0.505,0.663,0.208,0.308,0.216,0.0341,5.79e-05,271400.0
6jhIHvt64qw5O8ViJSYzug,Urvashi Urvashi,"A.R. Rahman, Noel James, Shankar Mahadevan",1995,56,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),Unknown,94.963,0.846,0.526,0.798,0.0542,0.102,0.0628,1.7e-05,196115.0
0AcgKF7kbSoCkh3n7vlHwK,Dirty Diana - 2012 Remaster,Michael Jackson,1987,56,Bad (Remastered),English,131.39,0.744,0.815,0.347,0.194,0.303,0.0446,0.000263,280760.0
2HRDR52ijh8GjiBr1MD1A2,Nila Adhu Vanathumele,Ilaiyaraaja,1987,56,Nayagan (Original Motion Picture Soundtrack),Tamil,175.558,0.743,0.667,0.943,0.746,0.135,0.0519,0.706,301268.0
6NGsHLZYGVAkXTFr75WWnn,She's Out of My Life - Single Version,Michael Jackson,1979,56,Off the Wall,English,130.959,0.293,0.0348,0.101,0.962,0.105,0.0414,0.000212,218267.0
1HRtVWNhS9tEvDQyOKD9Fs,Don't Stop 'Til You Get Enough - 2003 Edit,Michael Jackson,1979,56,Number Ones,English,119.01,0.872,0.946,0.943,0.0502,0.298,0.0656,0.0161,236440.0
70Znjq5VPKFrwlB7O26SWT,Zanzibar,Billy Joel,1978,56,52nd Street,English,148.172,0.589,0.46,0.705,0.271,0.224,0.0511,4.95e-05,310760.0
4CbM4S7EIf2BbbVn9p9z87,Amma Song,"Thaman S, Vishal Mishra, Saraswati Putra Ramajogayya Sastry",2024,55,Guntur Kaaram,Unknown,81.132,0.304,0.433,0.307,0.874,0.0795,0.0322,0.0181,242621.0
1mqoRXYWx8z842pmq6njeH,Often,The Weeknd,2024,55,The Highlights (Deluxe),English,134.016,0.57,0.617,0.0743,0.239,0.127,0.0458,0.0,249109.0
4gc7qfGOq1gNUBd54YHrHZ,After Hours,The Weeknd,2024,55,The Highlights (Deluxe),English,108.942,0.66,0.563,0.147,0.0993,0.123,0.0307,0.00451,361025.0
5XXPBP7Y5efnNitAWxWn80,Is There Someone Else?,The Weeknd,2024,55,The Highlights (Deluxe),English,134.961,0.702,0.581,0.614,0.0385,0.155,0.0305,0.000138,199111.0
1imOLzI7CR77fqs5sjKYBO,"Madhuramu Kadha (From ""The Family Star"")",Shreya Ghoshal,2024,55,"Madhuramu Kadha (From ""The Family Star"")",Unknown,140.069,0.756,0.534,0.557,0.591,0.138,0.0642,0.0139,249309.0
0FdVjpuRaEye7mqhp4MAQ2,The Killa (I Belong to You),TOMORROW X TOGETHER,2024,55,minisode 3: TOMORROW with Remixes,Korean,67.968,0.759,0.56,0.481,0.134,0.126,0.144,4.84e-06,162642.0
7F19uqFPfI9vToJplQPwid,ONE SPARK (English ver.),TWICE,2024,55,ONE SPARK,Korean,168.949,0.605,0.801,0.41,0.0142,0.793,0.0582,0.0,183559.0
5eVfz3h4sMjjZyBYW4CWQy,"Wallah Habibi - From ""Bade Miyan Chote Miyan""","Vishal Mishra, Vishal Dadlani, Dipakshi Kalita, Irshad Kamil",2024,55,"Wallah Habibi (From ""Bade Miyan Chote Miyan"")",Unknown,107.98,0.74,0.826,0.356,0.0379,0.101,0.0518,0.0,161111.0
3hfWgH0UEDW1uJNlj5gRW1,House Of Lies,"Ikka, Karan Aujla, Sanjoy",2024,55,Only Love Gets Reply,Hindi,139.341,0.559,0.606,0.401,0.147,0.137,0.183,0.0,179170.0
3nxyManavy2vBdYkilvhmF,Count On My Love,"The Blessed Madonna, Daniel Wilson, Kon",2024,55,Count On My Love,English,123.987,0.741,0.675,0.618,0.139,0.199,0.0649,0.0264,356008.0
3cLJZEdlBiY2jZ5lduO4Sm,El Jefe,"Shakira, Fuerza Regida",2024,55,Las Mujeres Ya No Lloran,English,149.903,0.782,0.64,0.965,0.214,0.124,0.0446,0.0,170600.0
2qRUun6bLQlaP0Rs0Uj6Xd,(Entre Paréntesis),"Shakira, Grupo Frontera",2024,55,(Entre Paréntesis),English,156.473,0.567,0.862,0.723,0.195,0.108,0.045,0.0,168896.0
2R8sh9H3YqdufrgMA9LNcz,Chuttamalle,"Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",2024,55,Devara Part 1 [TELUGU],Tamil,145.56,0.677,0.623,0.616,0.136,0.161,0.0797,5.24e-06,222064.0
3CHY4MsKz8LpARTEqx8877,"Daavudi (From ""Devara Part 1"")","Nakash Aziz, Ramya Behara, Anirudh Ravichander",2024,55,"Daavudi (From ""Devara Part 1"") [TAMIL]",Tamil,142.964,0.792,0.782,0.614,0.0639,0.0677,0.227,0.000305,229182.0
34PLo4Gi3fiMrGvZQuWEtC,"Oh Oh (From ""Thanga Magan"") - The First Love of Tamizh","Anirudh Ravichander, Dhanush, Nikhita Gandhi",2024,55,Love Hits of Anirudh Ravichander,Tamil,84.999,0.594,0.587,0.444,0.413,0.0904,0.0269,0.00013,276706.0
0ttkjJ1qgWB6Cuvf0RV7mO,"Sai Pallavi's Intro (From ""Amaran"")",G. V. Prakash,2024,55,"Sai Pallavi's Intro (From ""Amaran"")",Tamil,108.27,0.538,0.604,0.256,0.545,0.136,0.0348,0.486,60000.0
2jxVdHfnAxdv0iKKtLYL54,"Vennilavu Saaral (From ""Amaran"")","Kapil Kapilan, Rakshita Suresh, G. V. Prakash, Yugabharathi",2024,55,"Vennilavu Saaral (From ""Amaran"")",Tamil,89.934,0.661,0.589,0.362,0.455,0.249,0.0406,7.7e-06,213333.0
7md45nnXkzhX7OUKplETQ2,Zinda Banda,"Anirudh Ravichander, Irshad Kamil",2023,55,Jawan,Tamil,149.978,0.613,0.881,0.235,0.00785,0.155,0.249,2.91e-06,264000.0
4tzx5af2qpwgyjG6JQGthj,"Zinda Banda (From ""Jawan"")","Anirudh Ravichander, Irshad Kamil",2023,55,"Zinda Banda (From ""Jawan"")",Tamil,149.978,0.613,0.881,0.235,0.00785,0.155,0.249,2.91e-06,264000.0
2HQ6GOCPNCDcC9iOoeucjW,Hayyoda,"Anirudh Ravichander, Priya Mali",2023,55,Jawan (TAMIL),Tamil,95.149,0.576,0.841,0.457,0.497,0.178,0.0773,0.00559,200142.0
3yW4gZOr48Fy1DvGKDz2wj,"Glimpse of Antony Das (From ""Leo"")",Anirudh Ravichander,2023,55,"Glimpse of Antony Das (From ""Leo"")",Tamil,179.152,0.497,0.572,0.0726,0.18,0.134,0.112,0.594,40223.0
622DShHXxhC32wnAHbVpuK,"Glimpse of Harold Das (From ""Leo"")",Anirudh Ravichander,2023,55,"Glimpse of Harold Das (From ""Leo"")",Tamil,172.581,0.581,0.818,0.074,0.00267,0.121,0.134,0.854,42783.0
1DUaZdBqnc18ja3DY6h0dS,"Namma Satham (From ""Pathu Thala"")","A.R. Rahman, Yogi Sekar",2023,55,"Namma Satham (From ""Pathu Thala"")",Unknown,121.882,0.886,0.485,0.342,0.128,0.0637,0.283,0.000951,215489.0
0NODNDsiY0sK5P0TnmDMSE,"Munda Sona Hoon Main (From ""Shehzada"")","Pritam, Diljit Dosanjh, Nikhita Gandhi, Kumaar",2023,55,"Munda Sona Hoon Main (From ""Shehzada"")",Hindi,130.024,0.775,0.83,0.913,0.271,0.191,0.0571,0.0,229948.0
216L4bediHLhvI7MQgOSAz,"Tune Jo Na Kaha (From ""New York"")","Pritam, Mohit Chauhan, Sandeep Shrivastava",2023,55,30 Hits of Pritam,Hindi,79.902,0.502,0.473,0.316,0.776,0.343,0.0655,0.00477,310073.0
0CerW91SZ7XXHk6tdKE05a,Back for More (TXT Ver.),TOMORROW X TOGETHER,2023,55,Back for More (More Edition),Korean,115.881,0.735,0.938,0.868,0.0156,0.235,0.113,0.0,162835.0
4vk0If3wzFnqTsfn21HER7,Dreamy Day,ATEEZ,2023,55,THE WORLD EP.FIN : WILL,Korean,99.953,0.711,0.778,0.754,0.146,0.0851,0.0408,0.0,206645.0
3ckM6eeEiOc0iON56lKfDv,Fadeaway,BOYNEXTDOOR,2023,55,"Fadeaway (From ""GARBAGE TIME"")",Korean,172.083,0.478,0.931,0.707,0.0445,0.102,0.16,0.0,172720.0
2uXvTCV3s5LN9mdDW7hAkn,Keep Swimmin' Through,"ENHYPEN, The Cast of Baby Shark's Big Movie, Pinkfong",2023,55,Keep Swimmin' Through,Korean,115.95,0.684,0.856,0.939,0.0487,0.796,0.067,0.0,95300.0
4gKhh8GQfRprLBBPc5um6Q,I CAN'T STOP ME (feat. BOYS LIKE GIRLS),"TWICE, BOYS LIKE GIRLS",2023,55,THE REMIXES,Korean,149.95,0.654,0.933,0.803,0.101,0.459,0.0479,0.0,206400.0
2hQdmjAhYEuMuqNWZCsz1J,BLAME IT ON ME,TWICE,2023,55,READY TO BE,Korean,177.713,0.483,0.681,0.724,0.198,0.255,0.0481,0.0,160893.0
1xaLyNaaZC3i5tmaDAWP76,"Eve, Psyche & the Bluebeard's wife (English Ver.)",LE SSERAFIM,2023,55,"Eve, Psyche & the Bluebeard's wife (English Ver.)",Korean,142.963,0.686,0.872,0.703,0.048,0.0562,0.137,0.0,186119.0
3NJ5Ksj7LNbvfNgEtl3o6Z,Burn the Bridge,LE SSERAFIM,2023,55,UNFORGIVEN,Korean,172.171,0.532,0.76,0.297,0.0418,0.318,0.113,1.02e-06,154650.0
5Xik9Cid9UnaLMOyaDYO8F,Psychic Lover,ITZY,2023,55,KILL MY DOUBT,Korean,173.94,0.64,0.845,0.606,0.231,0.0601,0.225,0.0,164453.0
3q5qpprtugUIEPExuI7tRD,Welcome To MY World (feat. nævis),"aespa, nævis",2023,55,MY WORLD - The 3rd Mini Album,Korean,152.009,0.598,0.836,0.37,0.185,0.292,0.0304,0.0,206920.0
1mdtLny0zugh89vokWGG80,Hot Air Balloon,aespa,2023,55,Drama - The 4th Mini Album,Korean,118.023,0.848,0.866,0.829,0.273,0.0513,0.0796,0.0,198693.0
6CUKsv928uT4561qJovhhG,Hype Boy (250 Remix),NewJeans,2023,55,NJWMX,Korean,86.105,0.767,0.645,0.656,0.134,0.0853,0.0435,0.000402,251000.0
2gWWYL6iXZKkOqCE3TQHBM,Hurt (250 Remix),NewJeans,2023,55,NJWMX,Korean,89.991,0.653,0.527,0.943,0.165,0.325,0.0287,0.000136,224000.0
7ibId5hMDtmIVei21YXEYd,Honey,THE BOYZ,2023,55,THE BOYZ 2ND ALBUM [PHANTASY] Pt.2 Sixth Sense,Korean,100.006,0.829,0.79,0.388,0.272,0.0728,0.0467,0.0,168533.0
7Ky9U9iHjGBiRax3joCRDS,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",2023,55,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"") - Single",Hindi,100.051,0.556,0.552,0.531,0.531,0.121,0.0373,0.0,266075.0
5iUbq311UD3MZYmfi2a1Ob,Pablo Sandhanam - Background Score,Anirudh Ravichander,2022,55,Vikram (Original Background Score),Tamil,141.73,0.843,0.579,0.395,0.278,0.384,0.352,0.0174,45056.0
0gDwLf7vBAX7470lXfkYpp,Life of Pazham,"Anirudh Ravichander, Vivek",2022,55,Thiruchitrambalam (Original Motion Picture Soundtrack),Tamil,174.974,0.503,0.665,0.597,0.124,0.175,0.0801,0.000155,234514.0
3yqkV2Vd0u4l9lUnlaFNZT,Porkanda Singam,"Anirudh Ravichander, Ravi G",2022,55,Vikram (Original Motion Picture Soundtrack),Tamil,119.932,0.527,0.591,0.543,0.626,0.385,0.0282,0.00798,198000.0
78xl1agm6jjt1u7YvgWtLo,"Anbarey (From ""Gulu Gulu"")","Santhosh Narayanan, Dhee",2022,55,"Anbarey (From ""Gulu Gulu"")",Unknown,129.979,0.698,0.468,0.449,0.903,0.182,0.095,0.0,224400.0
5jmW454u8igkIgEVgvfSOE,Pacha Elai,"Yuvan Shankar Raja, Mathichiyam Bala",2022,55,Love Today (Original Motion Picture Soundtrack),Tamil,96.991,0.64,0.715,0.426,0.473,0.313,0.343,0.000242,210857.0
2aV8nAkyt5nsWdQTruzgmJ,Dhokha,"Arijit Singh, Manan Bhardwaj, Khushalii Kumar",2022,55,Dhokha,Hindi,183.953,0.463,0.834,0.347,0.29,0.0888,0.129,0.0,245160.0
7lNbI1xd39QRdf6Mj8tvTv,"Saudebazi (Encore) [From ""Aakrosh""]",Javed Ali,2022,55,Teri Jhalak Asharfi Javed Ali Hits,Hindi,113.969,0.69,0.73,0.776,0.122,0.346,0.0307,0.0,354863.0
5OcGETO7eEKjKme4gm0r7y,"Dance Ka Bhoot (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",2022,55,"Dance Ka Bhoot (From ""Brahmastra"")",Hindi,136.008,0.632,0.929,0.584,0.0503,0.271,0.128,0.0,245735.0
1ByVM9F8HeekD3aGXatRWd,Tere Hawaale,"Pritam, Arijit Singh, Shilpa Rao",2022,55,Laal Singh Chaddha,Hindi,109.094,0.589,0.522,0.31,0.642,0.0992,0.0391,2.74e-05,346291.0
4Zzw8CESa97fNrmrvEdIuL,"Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Amitabh Bhattacharya",2022,55,"Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")",Hindi,128.049,0.435,0.418,0.212,0.903,0.1,0.0295,0.0,283225.0
20Qqyt4bd1oe4KmkTagb2K,RUN,BTS,2022,55,Proof,Korean,132.89,0.558,0.856,0.53,0.00153,0.0979,0.0531,0.0,236748.0
2GEnvQgSJhedm2sqZlOP8o,N.O,BTS,2022,55,Proof,Korean,146.87,0.597,0.909,0.564,0.0443,0.374,0.16,0.0,209752.0
0Q53fuiKLGjDKD7Mme7EoQ,Danger,BTS,2022,55,Proof,Korean,112.021,0.734,0.848,0.37,0.000913,0.256,0.102,0.000247,245810.0
759ndr57jb0URg4j9YSWml,A Tale By Quincy,The Weeknd,2022,55,Dawn FM,English,67.289,0.447,0.513,0.572,0.679,0.096,0.127,2.98e-05,96232.0
