track_id,track_name,artist_name,year,popularity,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms,lead_artist
2M4tVhRXucLE9M3STv21Yi,Lavender Haze - Felix Jaehn Remix,"Taylor Swift, Felix Jaehn",2023,56,119.972,0.781,0.717,0.629,0.0297,0.273,0.169,0.0028,171562.0,Taylor Swift
0THn1agoZT9wJXkITUz6dJ,Choices,LE SSERAFIM,2023,56,98.546,0.449,0.837,0.722,0.0254,0.114,0.198,0.0,201027.0,LE SSERAFIM
40CJrEAyXS8qe0BBFbYbJO,Perfect Night (Holiday Remix),LE SSERAFIM,2023,56,134.012,0.617,0.885,0.868,0.00511,0.201,0.0337,0.0,162337.0,LE SSERAFIM
67gUqq3wVAztSquOpNZ4Xs,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",2023,56,98.995,0.844,0.677,0.841,0.0406,0.407,0.158,8.32e-05,215467.0,The Weeknd
5GjkD2Xujig8TPty57wfsS,Karma,Taylor Swift,2022,56,90.007,0.654,0.638,0.0941,0.0727,0.497,0.075,0.0,204852.0,Taylor Swift
6C0H8ts9M6deezz0yYR6LK,Anti-Hero - ILLENIUM Remix,"Taylor Swift, ILLENIUM",2022,56,96.957,0.6,0.722,0.388,0.169,0.288,0.0438,0.00017,267960.0,Taylor Swift
5lFDIbYMcFHPPgzMcnPqSz,State Of Grace (Taylor's Version),Taylor Swift,2021,56,129.958,0.594,0.713,0.328,0.000328,0.114,0.0503,0.0,295413.0,Taylor Swift
3lyibc1saJfWe5z7rTyWYO,0X1=LOVESONG (I Know I Love You) feat. Seori,"TOMORROW X TOGETHER, Seori",2021,56,104.973,0.584,0.836,0.484,0.0558,0.0663,0.079,0.0,202204.0,TOMORROW X TOGETHER
27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),"Justin Bieber, BEAM",2021,56,127.138,0.759,0.584,0.374,0.0652,0.16,0.06,1.59e-06,186696.0,Justin Bieber
1t2M7UYoUpmhfZNMBsymJr,tolerate it,Taylor Swift,2020,56,147.442,0.373,0.36,0.212,0.878,0.079,0.0387,1.54e-05,245440.0,Taylor Swift
3uayvzcbqFydIbgUeC6EJh,closure,Taylor Swift,2020,56,151.868,0.686,0.705,0.919,0.832,0.134,0.249,4.55e-06,180653.0,Taylor Swift
28tIMaewZuGR8urkvFhQyA,the last great american dynasty - the long pond studio sessions,Taylor Swift,2020,56,147.948,0.64,0.618,0.614,0.743,0.0574,0.0379,0.004,232347.0,Taylor Swift
5ciyqWW5YuGqF4Avu7uwry,Nothing Compares - Bonus Track,The Weeknd,2020,56,131.922,0.532,0.577,0.0397,0.00253,0.234,0.0352,0.0437,222307.0,The Weeknd
7MXgrcOQAJ5VwSNUL0lDd3,Blinding Lights (with ROSALÍA) - Remix,"The Weeknd, ROSALÍA",2020,56,170.903,0.49,0.694,0.249,0.0133,0.0946,0.0618,4.62e-05,216123.0,The Weeknd
0RRd7AcCl0HR5gzzRuCMXs,Eternally,TOMORROW X TOGETHER,2020,56,185.924,0.382,0.85,0.414,0.0255,0.0912,0.423,0.0,217374.0,TOMORROW X TOGETHER
0YKzTMzgAXgQLpChiBRTlf,Drama,TOMORROW X TOGETHER,2020,56,126.001,0.632,0.961,0.714,0.0705,0.26,0.0688,0.0,209563.0,TOMORROW X TOGETHER
4A6f3zMLDDAUgkGTLtpMc3,Wishlist,TOMORROW X TOGETHER,2020,56,149.966,0.61,0.92,0.301,0.00059,0.307,0.107,0.0,191788.0,TOMORROW X TOGETHER
4dJThL3k5tMRdduAiARM4R,PUMA,TOMORROW X TOGETHER,2020,56,104.951,0.684,0.793,0.437,0.0505,0.137,0.102,0.0,205520.0,TOMORROW X TOGETHER
5Py8zRKGkZvgHniVVtvNCN,All Around Me,Justin Bieber,2020,56,117.148,0.53,0.438,0.694,0.811,0.212,0.0372,0.0,136907.0,Justin Bieber
6VkmdRz8YgHFQV3ZNTJAWU,Intentions - Acoustic,Justin Bieber,2020,56,73.994,0.715,0.411,0.799,0.594,0.0903,0.0337,0.0,160612.0,Justin Bieber
7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),"Ed Sheeran, Chris Stapleton, Bruno Mars",2019,56,92.47,0.631,0.796,0.596,0.000245,0.38,0.0401,0.0108,209120.0,Ed Sheeran
5weKCP07IGA1565wfI3cZ1,Happier - Acoustic,Ed Sheeran,2018,56,91.004,0.493,0.4,0.15,0.0425,0.133,0.0261,1.47e-06,206209.0,Ed Sheeran
0bGLvHd0ApdT4t0shCfpzG,Side Effects,"The Chainsmokers, Emily Warren",2018,56,110.01,0.669,0.711,0.544,0.00217,0.466,0.033,0.0,172747.0,The Chainsmokers
6ufrOaf4v6Qady6GiIpQ0s,Everybody Hates Me,The Chainsmokers,2018,56,154.957,0.475,0.752,0.515,0.00703,0.406,0.0467,0.0,223467.0,The Chainsmokers
5PTfZsGlsDDPH8i3PdQnXJ,Call Out My Name - A Cappella,The Weeknd,2018,56,135.089,0.397,0.339,0.459,0.887,0.306,0.0361,0.0,224747.0,The Weeknd
0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,2017,56,99.991,0.76,0.303,0.15,0.238,0.294,0.0284,8.09e-06,177573.0,The Chainsmokers
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,"The Chainsmokers, Coldplay, Alesso",2017,56,120.082,0.663,0.728,0.563,0.24,0.122,0.0491,0.000417,252933.0,The Chainsmokers
5MgBUUjbkQ27Kd9CbeZFLo,Roses (feat. ROZES) - Zaxx Remix,"The Chainsmokers, ROZES, Zaxx",2016,56,128.121,0.677,0.881,0.566,0.00445,0.359,0.054,0.0146,190267.0,The Chainsmokers
5gZsEYaYvyi1sAVyuiXbDm,Work,"Rihanna, Drake",2016,56,91.974,0.725,0.534,0.558,0.0752,0.0919,0.0946,0.0,219320.0,Rihanna
2uv4moS862MAZcntQfurpz,Earned It (Fifty Shades Of Grey),The Weeknd,2015,56,119.839,0.647,0.291,0.4,0.408,0.0771,0.0363,0.0,277680.0,The Weeknd
4yWCzA44dQyp0SoeM81bUb,Life Is Worth Living,Justin Bieber,2015,56,76.04,0.558,0.296,0.463,0.907,0.108,0.0426,0.0,234787.0,Justin Bieber
5YNf9s8WE3iF33YaFNrgpa,What Do You Mean? - Acoustic,Justin Bieber,2015,56,124.926,0.772,0.358,0.759,0.794,0.104,0.0438,0.0,203800.0,Justin Bieber
1mqoRXYWx8z842pmq6njeH,Often,The Weeknd,2024,55,134.016,0.57,0.617,0.0743,0.239,0.127,0.0458,0.0,249109.0,The Weeknd
4gc7qfGOq1gNUBd54YHrHZ,After Hours,The Weeknd,2024,55,108.942,0.66,0.563,0.147,0.0993,0.123,0.0307,0.00451,361025.0,The Weeknd
5XXPBP7Y5efnNitAWxWn80,Is There Someone Else?,The Weeknd,2024,55,134.961,0.702,0.581,0.614,0.0385,0.155,0.0305,0.000138,199111.0,The Weeknd
0FdVjpuRaEye7mqhp4MAQ2,The Killa (I Belong to You),TOMORROW X TOGETHER,2024,55,67.968,0.759,0.56,0.481,0.134,0.126,0.144,4.84e-06,162642.0,TOMORROW X TOGETHER
3cLJZEdlBiY2jZ5lduO4Sm,El Jefe,"Shakira, Fuerza Regida",2024,55,149.903,0.782,0.64,0.965,0.214,0.124,0.0446,0.0,170600.0,Shakira
2qRUun6bLQlaP0Rs0Uj6Xd,(Entre Paréntesis),"Shakira, Grupo Frontera",2024,55,156.473,0.567,0.862,0.723,0.195,0.108,0.045,0.0,168896.0,Shakira
0CerW91SZ7XXHk6tdKE05a,Back for More (TXT Ver.),TOMORROW X TOGETHER,2023,55,115.881,0.735,0.938,0.868,0.0156,0.235,0.113,0.0,162835.0,TOMORROW X TOGETHER
1xaLyNaaZC3i5tmaDAWP76,"Eve, Psyche & the Bluebeard's wife (English Ver.)",LE SSERAFIM,2023,55,142.963,0.686,0.872,0.703,0.048,0.0562,0.137,0.0,186119.0,LE SSERAFIM
3NJ5Ksj7LNbvfNgEtl3o6Z,Burn the Bridge,LE SSERAFIM,2023,55,172.171,0.532,0.76,0.297,0.0418,0.318,0.113,1.02e-06,154650.0,LE SSERAFIM
6CUKsv928uT4561qJovhhG,Hype Boy (250 Remix),NewJeans,2023,55,86.105,0.767,0.645,0.656,0.134,0.0853,0.0435,0.000402,251000.0,NewJeans
2gWWYL6iXZKkOqCE3TQHBM,Hurt (250 Remix),NewJeans,2023,55,89.991,0.653,0.527,0.943,0.165,0.325,0.0287,0.000136,224000.0,NewJeans
759ndr57jb0URg4j9YSWml,A Tale By Quincy,The Weeknd,2022,55,67.289,0.447,0.513,0.572,0.679,0.096,0.127,2.98e-05,96232.0,The Weeknd
4c4qqhFrvOgddweMQS0ptG,Sacrifice (Remix) (feat. Swedish House Mafia),"The Weeknd, Swedish House Mafia",2022,55,122.028,0.774,0.742,0.677,0.0312,0.0907,0.0784,5.03e-05,238033.0,The Weeknd
661CJWXysgwKXI1dreYNBU,Holy Ground (Taylor's Version),Taylor Swift,2021,55,156.894,0.622,0.809,0.511,0.0288,0.109,0.0638,0.00218,202960.0,Taylor Swift
5RaBeejGtdPEszYEKYECs2,Love Story (Taylor's Version) - Elvira Remix,"Taylor Swift, ELVIRA",2021,55,123.068,0.669,0.56,0.155,0.00215,0.264,0.0352,3.23e-05,211857.0,Taylor Swift
2bk3kDxxFLHafZDuw06Fxs,Die For You,The Weeknd,2021,55,133.851,0.602,0.528,0.455,0.11,0.157,0.0556,0.0,260256.0,The Weeknd
35HpFGWVSqW4D0Wi8A7zLI,Love Sight,TOMORROW X TOGETHER,2021,55,111.845,0.607,0.433,0.204,0.391,0.122,0.0304,0.0,252253.0,TOMORROW X TOGETHER
5KByGq0JijSSDcy0qzuINs,invisible string - the long pond studio sessions,Taylor Swift,2020,55,83.438,0.59,0.282,0.351,0.942,0.11,0.0281,4.85e-06,257360.0,Taylor Swift
1mh5dObNoOvCfHmXnhvDEK,betty - the long pond studio sessions,Taylor Swift,2020,55,95.68,0.538,0.316,0.518,0.841,0.119,0.0299,0.0,290040.0,Taylor Swift
0QTBsdoJhamY3Aid3fOsOd,hoax - the long pond studio sessions,Taylor Swift,2020,55,118.832,0.682,0.155,0.483,0.962,0.18,0.0394,0.0,221800.0,Taylor Swift
4cOWq0cVsKjxaQpRMbDoH1,seven - the long pond studio sessions,Taylor Swift,2020,55,94.963,0.694,0.449,0.363,0.914,0.1,0.0301,0.000126,208987.0,Taylor Swift
4YHHz3VIXgNDGdoL9xC1tx,peace - the long pond studio sessions,Taylor Swift,2020,55,149.897,0.619,0.344,0.513,0.93,0.0734,0.0647,7.61e-05,214373.0,Taylor Swift
4GBkffrtA51p17JH35irGA,'tis the damn season,Taylor Swift,2020,55,145.91,0.575,0.435,0.351,0.737,0.105,0.0311,5.38e-05,229840.0,Taylor Swift
1MFRapRpkXLhgMplU0CM76,exile,"Taylor Swift, Bon Iver",2020,55,75.938,0.31,0.374,0.16,0.761,0.11,0.0275,2.46e-05,285640.0,Taylor Swift
5VwwpU7KsLhgfbMEecedhJ,Get Me (feat. Kehlani),"Justin Bieber, Kehlani",2020,55,109.345,0.833,0.507,0.76,0.0499,0.107,0.151,5.33e-05,185427.0,Justin Bieber
6PzOPrXx8tJEqace76yrv2,E.T.A.,Justin Bieber,2020,55,127.314,0.465,0.493,0.458,0.49,0.127,0.0659,0.0,176733.0,Justin Bieber
6J7WMB5GII6pEOzy687jhO,Beautiful People (feat. Khalid) - NOTD Remix,"Ed Sheeran, Khalid, NOTD",2019,55,103.972,0.702,0.794,0.37,0.00715,0.11,0.0562,4.56e-05,162081.0,Ed Sheeran
2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),"Ed Sheeran, Paulo Londra, Dave",2019,55,88.011,0.747,0.649,0.84,0.333,0.172,0.218,0.0,200733.0,Ed Sheeran
3Rn10yxcNeVzm5OXug2Kwf,Nap of a star,TOMORROW X TOGETHER,2019,55,140.022,0.626,0.452,0.354,0.413,0.104,0.0259,1.12e-06,243013.0,TOMORROW X TOGETHER
4O7sUONPtqPBUKXuAMsoak,Can't We Just Leave the Monster Alive?,TOMORROW X TOGETHER,2019,55,109.022,0.732,0.856,0.655,0.208,0.0956,0.0736,0.0,230040.0,TOMORROW X TOGETHER
5X6TnKT37TaSDkFm0598Uo,Castle on the Hill - Acoustic,Ed Sheeran,2017,55,145.561,0.563,0.26,0.616,0.518,0.146,0.0391,0.0,226227.0,Ed Sheeran
7crMiinWx373rNBZBaVske,Closer,"The Chainsmokers, Halsey",2016,55,94.949,0.738,0.541,0.657,0.415,0.11,0.0303,0.0,245507.0,The Chainsmokers
7Jd5LgnSRQElW6FsTWVPzE,Never Ending,Rihanna,2016,55,82.215,0.53,0.391,0.521,0.751,0.187,0.0286,6.97e-05,202507.0,Rihanna
4NlnpZPi5Z3r1uuyRglUhO,Needed Me,Rihanna,2016,55,110.898,0.671,0.314,0.296,0.11,0.0825,0.244,0.0,191600.0,Rihanna
1UuZhGTon3gzXQAJzNa2A4,"Towards The Sun - From The ""Home"" Soundtrack",Rihanna,2015,55,170.18,0.261,0.689,0.263,0.0531,0.152,0.0392,0.0,273293.0,Rihanna
0ydruTZ2bBY3TNf2vd8J8q,The Hills,The Weeknd,2015,55,112.892,0.57,0.564,0.143,0.0743,0.135,0.0627,2.5e-06,242240.0,The Weeknd
2SnNaoNhMjC1WRMTWD8qTX,Mark My Words,Justin Bieber,2015,55,116.348,0.389,0.256,0.521,0.88,0.169,0.0334,2.69e-06,134347.0,Justin Bieber
1DLL8tOoiayr5qBRrJZKn4,The Morning,The Weeknd,2024,54,120.063,0.637,0.549,0.185,0.355,0.0797,0.0432,0.0,315672.0,The Weeknd
17UoqnSRKmsWbhInoFGq4F,Acquainted,The Weeknd,2024,54,105.673,0.384,0.496,0.237,0.484,0.0861,0.0588,0.0,348883.0,The Weeknd
4jy7MUJliwsbX0IxIpxc3F,I Was Never There (with Gesaffelstein),"The Weeknd, Gesaffelstein",2024,54,113.563,0.327,0.722,0.175,0.173,0.186,0.0341,0.000116,241067.0,The Weeknd
4e19x7w4fKmasu1PVHBkam,Quarter Life,TOMORROW X TOGETHER,2024,54,89.341,0.375,0.786,0.537,0.0494,0.0836,0.0635,0.0,149347.0,TOMORROW X TOGETHER
5Y13v0siYYNTXZSZgPRIgZ,Deja Vu (Anemoia Remix),TOMORROW X TOGETHER,2024,54,162.857,0.383,0.769,0.51,0.0414,0.545,0.0442,0.0,170953.0,TOMORROW X TOGETHER
6F67FNdOBNMFzxdj1CQ5pL,Lavender Haze - Snakehips Remix,"Taylor Swift, Snakehips",2023,54,109.866,0.679,0.804,0.481,0.055,0.37,0.142,3.43e-06,187511.0,Taylor Swift
2BPLFluGLtHPN9EF6oK5w8,Hits Different,Taylor Swift,2023,54,106.027,0.679,0.774,0.262,0.117,0.249,0.0448,2.34e-06,234467.0,Taylor Swift
3o0Nlc7DVVC39pfv4nTi9Y,ドレスコード (Prod. imase),LE SSERAFIM,2023,54,111.991,0.752,0.796,0.801,0.0582,0.188,0.0281,0.0,216348.0,LE SSERAFIM
5bwpbZBOY0mrmRhZ94c0kW,Cookie (FRNK Remix),NewJeans,2023,54,80.021,0.833,0.468,0.78,0.55,0.102,0.0575,0.0,212400.0,NewJeans
6RJBrG3VHz2hPITjv88chh,Glitch,Taylor Swift,2022,54,140.734,0.571,0.477,0.331,0.313,0.11,0.246,0.0,148781.0,Taylor Swift
1IxeJLsubGTboNN9K5XNfL,Wildest Dreams (Taylor's Version),Taylor Swift,2022,54,139.99,0.587,0.663,0.544,0.0354,0.0902,0.0599,9.06e-05,220433.0,Taylor Swift
1u4HUiREUR6vX1W1RYG2Tm,All Too Well (10 Minute Version) (The Short Film),Taylor Swift,2022,54,93.021,0.625,0.515,0.193,0.323,0.0764,0.0281,3.53e-05,686022.0,Taylor Swift
1NlK2NtpuUazpziLhnJwEV,Phantom Regret by Jim,The Weeknd,2022,54,110.113,0.394,0.519,0.241,0.75,0.129,0.0465,0.195,179580.0,The Weeknd
3vJcz8exedHCjQ9ed95NqU,Every Angel is Terrifying,The Weeknd,2022,54,118.167,0.447,0.959,0.46,0.109,0.0498,0.348,2.75e-05,167256.0,The Weeknd
37zcCimcUGurQoLEAuN8nR,Is There Someone Else?,The Weeknd,2022,54,134.951,0.702,0.586,0.608,0.0388,0.156,0.0313,7.27e-05,199111.0,The Weeknd
3Bgl1xMI00capuTqUHBNUW,Valley of Lies,"TOMORROW X TOGETHER, iann dior",2022,54,140.004,0.753,0.743,0.96,0.286,0.144,0.0338,0.0,184094.0,TOMORROW X TOGETHER
0JosgxxZKZ87QbW5TISJDE,The Hydra,LE SSERAFIM,2022,54,104.064,0.766,0.75,0.534,0.00279,0.0943,0.162,0.0676,104203.0,LE SSERAFIM
3IxAFD3NO9vUqJpL0xH3kc,right where you left me,Taylor Swift,2021,54,137.915,0.581,0.619,0.645,0.769,0.117,0.0282,0.000106,245027.0,Taylor Swift
04xrhDrQ2WOW8GLwu7kbc0,mad woman - the long pond studio sessions,Taylor Swift,2020,54,141.834,0.663,0.465,0.346,0.887,0.109,0.0408,0.000168,238333.0,Taylor Swift
0U0etHtpARihOUUY8Akc7y,willow - lonely witch version,Taylor Swift,2020,54,80.855,0.41,0.381,0.557,0.892,0.148,0.0548,0.0,214653.0,Taylor Swift
4yyKppX85ZkmlGOC2toBZA,epiphany - the long pond studio sessions,Taylor Swift,2020,54,93.87,0.524,0.2,0.113,0.916,0.068,0.0274,0.000392,274880.0,Taylor Swift
2fgiBCtbWo8pijF6M7pN1i,The Archer - Live From Paris,Taylor Swift,2020,54,125.022,0.473,0.54,0.0995,0.167,0.858,0.0425,0.00213,210960.0,Taylor Swift
38uNCW1do0LKfMIt4MDkPo,Missed You - Bonus Track,The Weeknd,2020,54,151.98,0.689,0.374,0.321,0.115,0.111,0.0851,0.000132,144540.0,The Weeknd
32HKm4gUeUqQ8SQ28uGYUo,After Hours,The Weeknd,2020,54,108.968,0.659,0.572,0.14,0.0784,0.123,0.0304,0.00772,361025.0,The Weeknd
195eCIcjTLsOJZ1nfNHUUJ,Way Home,TOMORROW X TOGETHER,2020,54,152.78,0.586,0.769,0.458,0.042,0.151,0.249,0.0,182945.0,TOMORROW X TOGETHER
60brXKLTC15vK0av5gIldm,Confirmation,Justin Bieber,2020,54,190.105,0.454,0.316,0.454,0.608,0.151,0.0368,0.0,170587.0,Justin Bieber
1PnAx788sAvcI3ZxTlEyX8,Second Emotion (feat. Travis Scott),"Justin Bieber, Travis Scott",2020,54,141.97,0.797,0.777,0.961,0.0273,0.095,0.0569,2.87e-05,202720.0,Justin Bieber
3sVCSgIArXIhiWHvbUmauZ,Angel Or Devil,TOMORROW X TOGETHER,2019,54,104.012,0.791,0.73,0.435,0.0201,0.366,0.081,0.0,232480.0,TOMORROW X TOGETHER
2NHSYwGkAvPHzCinY0KwXo,Shape of You - Stormzy Remix,"Ed Sheeran, Stormzy",2017,54,127.656,0.609,0.674,0.789,0.595,0.203,0.202,0.0,231261.0,Ed Sheeran
6KjbNLbRjuoa8rEq5yNA6H,Honest,The Chainsmokers,2017,54,100.035,0.673,0.514,0.312,0.0121,0.385,0.0465,8.5e-05,208000.0,The Chainsmokers
4s2rzq6ZpCfg5ODq0z79QG,Don't Let Me Down (feat. Daya) - W&W Remix,"The Chainsmokers, Daya, W&W",2016,54,159.897,0.431,0.877,0.484,0.041,0.126,0.121,0.00128,195093.0,The Chainsmokers
3grxgV6Ot8KqtysApjYLs1,Sorry - Latino Remix,"Justin Bieber, J Balvin",2015,54,100.075,0.642,0.753,0.495,0.146,0.299,0.0454,0.0,219987.0,Justin Bieber
3RzEhrrHxO4wvn8MUfHMqy,Party Monster,The Weeknd,2024,53,77.507,0.588,0.596,0.187,0.226,0.224,0.078,1.25e-05,249208.0,The Weeknd
0a2zAX33ZMrd5J73H1Ii9O,Less Than Zero,The Weeknd,2024,53,142.946,0.537,0.777,0.424,0.000829,0.0832,0.0327,0.000135,211814.0,The Weeknd
0NQOXTDg2p7hFYlFq6tZKW,Cruel Summer,Taylor Swift,2023,53,169.878,0.552,0.715,0.628,0.136,0.106,0.156,1.52e-05,178426.0,Taylor Swift
1p0kTGMwMtSTcV7fAnkkQc,Back for More (with Anitta),"TOMORROW X TOGETHER, Anitta",2023,53,115.916,0.785,0.897,0.891,0.0452,0.222,0.158,0.0,131038.0,TOMORROW X TOGETHER
1hXpqrmqmlYMfpF23fb8mK,Guardian,LE SSERAFIM,2023,53,150.105,0.771,0.875,0.722,0.00775,0.0998,0.0562,0.0,158981.0,LE SSERAFIM
5zYrD1r49ex3WJk6iVIhfw,"Eve, Psyche & the Bluebeard's wife (feat. Demi Lovato)","LE SSERAFIM, Demi Lovato",2023,53,142.952,0.664,0.882,0.654,0.0393,0.0387,0.186,0.0,185539.0,LE SSERAFIM
3tGq7hWDCtrnL83y5OGual,Message In A Bottle (Fat Max G Remix) (Taylor's Version),"Taylor Swift, Fat Max Gsus",2022,53,115.969,0.684,0.733,0.343,0.00226,0.273,0.0422,0.000125,224649.0,Taylor Swift
18zQTt3ifDv6iLni2YuXMg,Born Again,Rihanna,2022,53,116.642,0.465,0.26,0.259,0.475,0.138,0.031,0.0,213333.0,Rihanna
5yR9bGLr8Zz2EndMrthui1,君じゃない誰かの愛し方 (Ring),TOMORROW X TOGETHER,2022,53,129.35,0.446,0.737,0.496,0.0166,0.42,0.0581,0.0,204112.0,TOMORROW X TOGETHER
04m2nJR2Ia6d1ZOt8gi5xA,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2021,53,93.0,0.631,0.522,0.213,0.279,0.0875,0.0302,0.0,613027.0,Taylor Swift
6pU4nUCle2kZR2k3XV86YF,What if I had been that PUMA,TOMORROW X TOGETHER,2021,53,95.985,0.861,0.679,0.589,0.0287,0.362,0.0784,0.0,212704.0,TOMORROW X TOGETHER
6XtPOQQmTO5hLdaD8ICyEU,0X1=LOVESONG (I Know I Love You) feat. Seori (Emocore Mix),TOMORROW X TOGETHER,2021,53,105.037,0.501,0.769,0.425,0.0109,0.299,0.034,0.00014,218569.0,TOMORROW X TOGETHER
45VJD6xlBaIpRc4wBoTWvD,No Rules,TOMORROW X TOGETHER,2021,53,120.02,0.748,0.736,0.712,0.00161,0.179,0.0553,3.39e-05,187281.0,TOMORROW X TOGETHER
59ltMnCjkPJqUM4pBlc1o2,There She Go (feat. Lil Uzi Vert),"Justin Bieber, Lil Uzi Vert",2021,53,150.071,0.727,0.716,0.911,0.00968,0.12,0.0346,0.0,215020.0,Justin Bieber
45PF1Y3RcW5MK0jxWvhc4D,Don't Wait Up,Shakira,2021,53,118.981,0.916,0.552,0.349,0.344,0.0566,0.0546,0.000722,204044.0,Shakira
7tXMHAFEOzcUaUQqovRGho,ivy,Taylor Swift,2020,53,86.629,0.329,0.547,0.522,0.848,0.088,0.0397,1.11e-05,260440.0,Taylor Swift
0P9wLFurlgumLXuqFEpw52,the 1,Taylor Swift,2020,53,139.902,0.78,0.361,0.163,0.75,0.108,0.048,7.14e-06,210240.0,Taylor Swift
6kz2hkq1xQvDqPcUyBkw8f,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",2020,53,75.938,0.31,0.374,0.16,0.761,0.11,0.0275,2.46e-05,285640.0,Taylor Swift
7zcnlq38eqNWyUF6eNaB5Z,cardigan,Taylor Swift,2020,53,130.045,0.612,0.58,0.534,0.525,0.26,0.0419,0.000414,239560.0,Taylor Swift
2hLu8L8SNfCN4yKyPdX0h3,That's What Love Is,Justin Bieber,2020,53,147.576,0.638,0.437,0.75,0.692,0.12,0.0356,0.0,165120.0,Justin Bieber
5DcLYkS1rnSgRMfhXNvh0d,Magic Island,TOMORROW X TOGETHER,2019,53,104.996,0.742,0.424,0.769,0.515,0.115,0.0424,0.0,192920.0,TOMORROW X TOGETHER
0Uzy6FHTYob2CbWisMz4Ap,Poppin' Star,TOMORROW X TOGETHER,2019,53,137.014,0.821,0.586,0.811,0.18,0.0845,0.0477,0.0,193427.0,TOMORROW X TOGETHER
2bQhVQbV7VBzSOPo8mbkUR,Beach House,The Chainsmokers,2018,53,179.945,0.4,0.838,0.533,0.174,0.341,0.0526,0.0,206120.0,The Chainsmokers
5nCtCCB5i1OfbADvynNw0i,Shape of You (feat. Zion & Lennox) - Latin Remix,"Ed Sheeran, Lennox, Zion",2017,53,95.995,0.787,0.872,0.46,0.168,0.0408,0.0871,1.51e-06,237664.0,Ed Sheeran
6V9kwssTrwkKT72imgowj9,My Type,"The Chainsmokers, Emily Warren",2017,53,94.989,0.604,0.603,0.15,0.0357,0.126,0.0389,0.0,217413.0,The Chainsmokers
5Qn56ssVeZJfNwDCme7Eo0,Amarillo,Shakira,2017,53,130.926,0.833,0.78,0.93,0.464,0.146,0.0351,1.09e-06,219640.0,Shakira
7sG2bWi2eDtvX9vX8yC1Gn,Inside Out,"The Chainsmokers, Charlee",2016,53,143.937,0.545,0.65,0.121,0.00308,0.122,0.0315,7.98e-06,233773.0,The Chainsmokers
4UTizOdGljPIIbXtoXycAd,Pose,Rihanna,2016,53,145.918,0.685,0.852,0.77,0.181,0.147,0.0846,0.00135,144227.0,Rihanna
32lgtADX2cB9I4KFs1Y1py,False Alarm,The Weeknd,2016,53,173.998,0.518,0.676,0.197,0.0324,0.189,0.0744,3.62e-05,220307.0,The Weeknd
1E43TJhKcM8hXgM958ROQ1,Love To Lay,The Weeknd,2016,53,116.971,0.711,0.807,0.699,0.0519,0.214,0.0608,0.0,223293.0,The Weeknd
6gcA4zzG6FnMEgPSDKbAMs,Been You,Justin Bieber,2015,53,113.019,0.74,0.78,0.862,0.022,0.32,0.0692,0.0,199227.0,Justin Bieber
6DLxSl32CR7dklfpQLcxVY,In The Night,The Weeknd,2024,52,112.061,0.397,0.668,0.551,0.0826,0.047,0.125,0.0,235653.0,The Weeknd
2pQufQ915Pve9LgCTWs1r5,Out of Time,The Weeknd,2024,52,93.003,0.639,0.761,0.8,0.25,0.271,0.0684,0.0,214191.0,The Weeknd
045g99gDVveOIJIlrJ2D8H,Reminder,The Weeknd,2024,52,160.097,0.703,0.479,0.385,0.186,0.16,0.203,0.0,218879.0,The Weeknd
1bIhEN6lxZTokWS7Qk5DJP,Goodbye Now,TOMORROW X TOGETHER,2023,52,135.881,0.583,0.389,0.254,0.213,0.156,0.0278,0.0,276520.0,TOMORROW X TOGETHER
5z8PXrhJszWg8ejJ5alWo3,Back for More (with Anitta) (Performance Ver.),"TOMORROW X TOGETHER, Anitta",2023,52,115.84,0.725,0.908,0.897,0.0305,0.252,0.111,0.0,172438.0,TOMORROW X TOGETHER
2KkIiEt1WIHOYItqkD30kR,Lavender Haze,Taylor Swift,2022,52,96.962,0.735,0.46,0.106,0.253,0.184,0.0804,0.00167,202396.0,Taylor Swift
25C86uEjQ0fjj3bvsxIusO,Out of Time,The Weeknd,2022,52,92.971,0.617,0.762,0.823,0.232,0.291,0.0469,0.0,214191.0,The Weeknd
3YZmW6AUHsbN7KhOTd944i,Best Friends - Remix,"The Weeknd, Summer Walker",2022,52,180.22,0.608,0.649,0.612,0.24,0.311,0.113,0.0,175072.0,The Weeknd
1t2fPE8rClkb0ZACu26ebN,Free Falling,TOMORROW X TOGETHER,2022,52,92.018,0.622,0.683,0.261,0.0484,0.123,0.0517,0.0,217207.0,TOMORROW X TOGETHER
4Rrv9oNClBhzKRfKwdkg99,The World Is My Oyster,LE SSERAFIM,2022,52,120.043,0.623,0.837,0.601,0.0203,0.199,0.0399,0.454,106821.0,LE SSERAFIM
